ID,県,市区町村,普通世帯総数,25歳未満,25〜34歳,35〜44,45〜54,55〜64,65歳以上,自営業主,農林・漁業業主,商工・その他の業主,雇用者,会社・団体・公社又は個人に雇われている者,官公庁,労働者派遣事業所の派遣社員,パート・アルバイト・その他,無職,学生,その他,300万円未満,300〜500,500〜700,700〜1000,1000万円以上
221,千葉県,八千代市,73970 ,1150 ,6050 ,13020 ,12110 ,11210 ,21700 ,4800 ,470 ,4330 ,36740 ,27940 ,2160 ,1030 ,5600 ,16830 ,120 ,16710 ,19130 ,19350 ,11650 ,9530 ,5940 
222,千葉県,我孫子市,53390 ,830 ,3210 ,7340 ,7930 ,10200 ,21870 ,3800 ,200 ,3600 ,22180 ,16230 ,1950 ,420 ,3580 ,15420 ,310 ,15100 ,15130 ,15950 ,9350 ,7140 ,4060 
223,千葉県,鴨川市,14410 ,590 ,1370 ,1350 ,1900 ,2770 ,5400 ,3020 ,1420 ,1590 ,6820 ,4790 ,590 ,100 ,1340 ,3270 ,170 ,3100 ,5800 ,3920 ,1910 ,1140 ,610 
224,千葉県,鎌ケ谷市,42250 ,410 ,3780 ,8060 ,6940 ,7180 ,15800 ,3770 ,150 ,3630 ,20480 ,14780 ,1610 ,580 ,3510 ,11440 ,10 ,11430 ,13590 ,12900 ,7520 ,4810 ,2250 
225,千葉県,君津市,34560 ,1900 ,2950 ,4060 ,5340 ,7500 ,10620 ,3580 ,840 ,2740 ,20000 ,15010 ,1330 ,620 ,3040 ,7790 ,30 ,7760 ,10840 ,10020 ,5970 ,3740 ,2040 
226,千葉県,富津市,16350 ,80 ,590 ,1780 ,2570 ,4210 ,6750 ,3030 ,1130 ,1910 ,7970 ,5620 ,620 ,200 ,1530 ,4810 ,10 ,4800 ,6200 ,4510 ,2600 ,1760 ,890 
227,千葉県,浦安市,71890 ,4160 ,7360 ,13350 ,13170 ,10280 ,12480 ,4210 ,20 ,4190 ,33900 ,26330 ,1320 ,1190 ,5040 ,10440 ,950 ,9490 ,15770 ,14460 ,10510 ,9940 ,9570 
228,千葉県,四街道市,33710 ,210 ,2060 ,4910 ,4910 ,5650 ,12200 ,2960 ,290 ,2670 ,16980 ,12440 ,1600 ,330 ,2610 ,10080 ,20 ,10060 ,7860 ,9470 ,6250 ,4170 ,2200 
229,千葉県,袖ヶ浦市,22400 ,250 ,1770 ,3080 ,3630 ,5410 ,7610 ,2750 ,670 ,2070 ,11650 ,8540 ,940 ,580 ,1590 ,5190 ,0 ,5190 ,5950 ,7210 ,4030 ,2970 ,1630 
230,千葉県,八街市,25680 ,200 ,1940 ,4120 ,4770 ,7110 ,7430 ,3890 ,1060 ,2830 ,14050 ,9250 ,1060 ,690 ,3050 ,5120 ,0 ,5120 ,9110 ,8230 ,4030 ,2750 ,1270 
