ID,県,市区町村,普通世帯総数,25歳未満,25〜34歳,35〜44,45〜54,55〜64,65歳以上,自営業主,農林・漁業業主,商工・その他の業主,雇用者,会社・団体・公社又は個人に雇われている者,官公庁,労働者派遣事業所の派遣社員,パート・アルバイト・その他,無職,学生,その他,300万円未満,300〜500,500〜700,700〜1000,1000万円以上
216,静岡県,袋井市,30210 ,1110 ,3930 ,5770 ,5520 ,5970 ,6950 ,3430 ,830 ,2600 ,16960 ,12970 ,1080 ,540 ,2370 ,5610 ,650 ,4970 ,7830 ,9750 ,5770 ,4130 ,1780 
219,静岡県,下田市,10380 ,90 ,580 ,1320 ,1190 ,2170 ,5020 ,2130 ,390 ,1740 ,4320 ,2610 ,470 ,100 ,1140 ,3880 ,20 ,3860 ,5050 ,3050 ,1200 ,790 ,290 
220,静岡県,裾野市,18340 ,320 ,2350 ,3040 ,3040 ,3910 ,5130 ,1790 ,250 ,1540 ,11420 ,8410 ,790 ,320 ,1890 ,4070 ,0 ,4070 ,4500 ,5410 ,3630 ,2690 ,1530 
221,静岡県,湖西市,21010 ,380 ,2130 ,3540 ,3450 ,4130 ,6490 ,2550 ,770 ,1780 ,12390 ,9310 ,490 ,800 ,1790 ,4750 ,0 ,4750 ,5360 ,6110 ,4030 ,3020 ,1640 
222,静岡県,伊豆市,12280 ,100 ,460 ,1100 ,1800 ,2930 ,5660 ,2260 ,660 ,1600 ,5660 ,3700 ,300 ,160 ,1500 ,3790 ,10 ,3780 ,4860 ,3640 ,1890 ,1070 ,550 
223,静岡県,御前崎市,11410 ,250 ,980 ,1730 ,2290 ,2590 ,3110 ,1900 ,630 ,1270 ,6780 ,4890 ,460 ,260 ,1160 ,2220 ,10 ,2210 ,2790 ,3480 ,2030 ,1600 ,1020 
224,静岡県,菊川市,15150 ,190 ,1390 ,2470 ,2700 ,3630 ,4600 ,2500 ,1270 ,1230 ,8730 ,6260 ,690 ,440 ,1340 ,3200 ,0 ,3200 ,4160 ,4480 ,3220 ,2110 ,970 
225,静岡県,伊豆の国市,18660 ,630 ,1290 ,2800 ,2770 ,3720 ,6870 ,2790 ,640 ,2150 ,9240 ,6780 ,480 ,290 ,1680 ,5440 ,150 ,5280 ,6580 ,5350 ,3170 ,2040 ,960 
226,静岡県,牧之原市,14770 ,230 ,970 ,2190 ,2710 ,3920 ,4660 ,3440 ,1430 ,2010 ,7800 ,5480 ,450 ,350 ,1520 ,2890 ,0 ,2890 ,4360 ,4350 ,2930 ,1800 ,1180 
325,静岡県,函南町,14470 ,110 ,880 ,2180 ,2510 ,3050 ,5200 ,1760 ,270 ,1500 ,7140 ,4950 ,350 ,290 ,1540 ,4080 ,0 ,4080 ,4480 ,4310 ,2350 ,2010 ,880 
341,静岡県,清水町,11570 ,160 ,1050 ,1890 ,2250 ,2140 ,3810 ,1520 ,110 ,1410 ,6510 ,4560 ,460 ,250 ,1240 ,2990 ,30 ,2950 ,3240 ,3610 ,1990 ,1510 ,950 
342,静岡県,長泉町,13710 ,430 ,1870 ,2480 ,2740 ,2190 ,3540 ,1070 ,70 ,1000 ,8240 ,6490 ,470 ,290 ,990 ,2710 ,60 ,2640 ,2700 ,4010 ,2670 ,2160 ,1600 
344,静岡県,小山町,6420 ,30 ,660 ,970 ,860 ,1810 ,2030 ,740 ,220 ,530 ,3940 ,2410 ,620 ,90 ,820 ,1600 ,0 ,1600 ,1860 ,1870 ,1160 ,890 ,600 
424,静岡県,吉田町,10010 ,40 ,600 ,1390 ,2150 ,2590 ,2750 ,1550 ,230 ,1330 ,5960 ,4110 ,270 ,210 ,1360 ,1890 ,0 ,1890 ,2440 ,3250 ,1650 ,1360 ,840 
461,静岡県,森町,6020 ,40 ,280 ,720 ,1130 ,1710 ,2140 ,1210 ,340 ,870 ,3290 ,2260 ,200 ,190 ,630 ,1500 ,0 ,1500 ,1790 ,1880 ,1220 ,720 ,420 
