ID,県,市区町村,普通世帯総数,25歳未満,25〜34歳,35〜44,45〜54,55〜64,65歳以上,自営業主,農林・漁業業主,商工・その他の業主,雇用者,会社・団体・公社又は個人に雇われている者,官公庁,労働者派遣事業所の派遣社員,パート・アルバイト・その他,無職,学生,その他,300万円未満,300〜500,500〜700,700〜1000,1000万円以上
201,東京都,八王子市,251630 ,24800 ,18670 ,38710 ,36570 ,43420 ,71760 ,17510 ,630 ,16880 ,100370 ,71640 ,6490 ,3210 ,19030 ,58150 ,9600 ,48540 ,89370 ,63880 ,36180 ,28250 ,17280 
202,東京都,立川市,74780 ,1100 ,3630 ,7600 ,8190 ,8990 ,15910 ,5220 ,230 ,4990 ,27090 ,18190 ,2770 ,1000 ,5140 ,12390 ,680 ,11710 ,15700 ,12230 ,7960 ,6060 ,3910 
203,東京都,武蔵野市,70940 ,2530 ,9080 ,10640 ,10940 ,9470 ,19660 ,6050 ,60 ,5990 ,24320 ,18080 ,1540 ,690 ,4000 ,12380 ,620 ,11760 ,17930 ,18070 ,9470 ,8650 ,8520 
204,東京都,三鷹市,86740 ,3140 ,10600 ,12500 ,13720 ,12480 ,25650 ,6620 ,240 ,6380 ,27680 ,20650 ,1380 ,1050 ,4600 ,13240 ,730 ,12510 ,24890 ,19960 ,13870 ,10840 ,8800 
205,東京都,青梅市,49850 ,550 ,3390 ,6720 ,8890 ,10580 ,16920 ,4590 ,380 ,4210 ,22680 ,16160 ,1630 ,700 ,4180 ,11420 ,100 ,11330 ,16800 ,14160 ,7650 ,5850 ,2790 
206,東京都,府中市,113650 ,5020 ,12970 ,20570 ,20060 ,17980 ,30420 ,9090 ,340 ,8750 ,51120 ,36560 ,4370 ,1910 ,8280 ,20510 ,1850 ,18660 ,34690 ,28860 ,19070 ,16110 ,9100 
207,東京都,昭島市,47560 ,530 ,4010 ,7790 ,8280 ,9500 ,15090 ,3270 ,130 ,3150 ,23440 ,15760 ,1840 ,1080 ,4760 ,10580 ,60 ,10520 ,16750 ,13200 ,7200 ,5800 ,2580 
208,東京都,調布市,108190 ,5550 ,12790 ,17440 ,18400 ,15350 ,29560 ,7610 ,280 ,7330 ,38570 ,27960 ,1670 ,1500 ,7440 ,18300 ,1780 ,16520 ,34550 ,27020 ,16260 ,13310 ,8720 
209,東京都,町田市,206920 ,5060 ,15360 ,30870 ,31480 ,30140 ,69900 ,13560 ,460 ,13100 ,78620 ,58540 ,3920 ,2640 ,13530 ,44320 ,1390 ,42930 ,62550 ,50540 ,30360 ,23700 ,17090 
210,東京都,小金井市,57150 ,2440 ,5170 ,6620 ,7080 ,6790 ,12140 ,3760 ,210 ,3550 ,22980 ,16680 ,2140 ,550 ,3610 ,9490 ,1500 ,8000 ,12080 ,10570 ,6840 ,5910 ,5200 
