ID,県,市区町村,普通世帯総数,25歳未満,25〜34歳,35〜44,45〜54,55〜64,65歳以上,自営業主,農林・漁業業主,商工・その他の業主,雇用者,会社・団体・公社又は個人に雇われている者,官公庁,労働者派遣事業所の派遣社員,パート・アルバイト・その他,無職,学生,その他,300万円未満,300〜500,500〜700,700〜1000,1000万円以上
140,大阪府,堺市,353030 ,6490 ,29050 ,59460 ,51950 ,62370 ,126290 ,29330 ,800 ,28530 ,146520 ,100210 ,13100 ,4530 ,28680 ,89210 ,1450 ,87760 ,148890 ,91670 ,48680 ,32660 ,15060 
141,大阪府,堺区,64870 ,1700 ,5810 ,8850 ,10110 ,12890 ,21790 ,5310 ,70 ,5240 ,23250 ,15770 ,1740 ,910 ,4830 ,15690 ,320 ,15370 ,30870 ,15670 ,6880 ,5310 ,2520 
142,大阪府,中区,50510 ,1040 ,4620 ,8120 ,8350 ,7790 ,17390 ,4740 ,120 ,4620 ,21430 ,15230 ,1370 ,680 ,4150 ,11320 ,200 ,11120 ,20790 ,13800 ,7460 ,4090 ,1380 
143,大阪府,東区,35740 ,610 ,2640 ,5240 ,5010 ,6160 ,14700 ,3150 ,100 ,3050 ,14430 ,10310 ,1030 ,340 ,2750 ,10590 ,290 ,10300 ,15450 ,9020 ,5140 ,3200 ,1690 
144,大阪府,西区,55360 ,1060 ,5140 ,10930 ,8050 ,9440 ,18510 ,5470 ,100 ,5370 ,25580 ,18490 ,1540 ,780 ,4770 ,13810 ,310 ,13500 ,21160 ,15770 ,8320 ,5320 ,2770 
145,大阪府,南区,64790 ,530 ,3050 ,9120 ,8600 ,13200 ,28180 ,4440 ,220 ,4220 ,25640 ,16570 ,1910 ,900 ,6250 ,19090 ,20 ,19080 ,29240 ,17120 ,7510 ,5690 ,3300 
146,大阪府,北区,65860 ,1480 ,6900 ,14900 ,10080 ,9880 ,19250 ,4330 ,80 ,4250 ,30230 ,19620 ,4940 ,800 ,4870 ,14710 ,320 ,14390 ,25400 ,16270 ,10880 ,7810 ,2530 
147,大阪府,美原区,15900 ,70 ,890 ,2300 ,1750 ,3000 ,6490 ,1890 ,110 ,1780 ,5970 ,4220 ,580 ,120 ,1060 ,4000 ,0 ,4000 ,5980 ,4010 ,2480 ,1230 ,850 
202,大阪府,岸和田市,76260 ,780 ,5230 ,12550 ,12590 ,15880 ,25990 ,7780 ,480 ,7300 ,32160 ,23010 ,1920 ,900 ,6330 ,18420 ,50 ,18370 ,31340 ,21750 ,11160 ,6390 ,2880 
203,大阪府,豊中市,171300 ,3770 ,14580 ,28570 ,29640 ,28860 ,59000 ,14550 ,160 ,14390 ,71970 ,53030 ,3280 ,2800 ,12850 ,42940 ,1100 ,41840 ,64450 ,43930 ,22850 ,20170 ,14110 
204,大阪府,池田市,45100 ,2620 ,3630 ,6440 ,7040 ,7350 ,14380 ,4470 ,320 ,4150 ,18500 ,12920 ,1280 ,560 ,3750 ,11720 ,1440 ,10290 ,16440 ,10390 ,5940 ,5290 ,2950 
205,大阪府,吹田市,158440 ,6780 ,11860 ,19340 ,23590 ,24810 ,42840 ,9780 ,80 ,9700 ,62450 ,46860 ,2970 ,2380 ,10230 ,33450 ,2950 ,30500 ,48410 ,32660 ,21970 ,16520 ,10710 
206,大阪府,泉大津市,31270 ,1120 ,2650 ,5330 ,4910 ,5350 ,9830 ,2500 ,20 ,2470 ,14680 ,10700 ,900 ,510 ,2560 ,7150 ,60 ,7100 ,12510 ,8440 ,4000 ,2910 ,1650 
207,大阪府,高槻市,144070 ,4370 ,10490 ,21740 ,20590 ,24930 ,54000 ,9720 ,460 ,9260 ,59970 ,44470 ,2860 ,1980 ,10660 ,40630 ,910 ,39720 ,52170 ,40050 ,22650 ,14400 ,7790 
208,大阪府,貝塚市,33840 ,340 ,2550 ,5620 ,5510 ,5750 ,10240 ,3750 ,190 ,3560 ,16130 ,11510 ,1420 ,430 ,2770 ,8650 ,30 ,8620 ,11960 ,8970 ,4680 ,3040 ,1450 
209,大阪府,守口市,65840 ,1400 ,5430 ,9950 ,9180 ,11530 ,24240 ,6210 ,70 ,6140 ,24750 ,17090 ,1240 ,800 ,5620 ,14650 ,140 ,14510 ,29970 ,18500 ,7620 ,4250 ,1920 
210,大阪府,枚方市,168190 ,3010 ,12550 ,25000 ,25670 ,29480 ,53520 ,12750 ,520 ,12230 ,71050 ,49530 ,5280 ,2640 ,13600 ,37550 ,1170 ,36380 ,58950 ,43850 ,24210 ,16340 ,7540 
211,大阪府,茨木市,114590 ,2420 ,11920 ,21680 ,18770 ,17390 ,34200 ,8690 ,340 ,8350 ,58220 ,44690 ,2900 ,1530 ,9090 ,27640 ,810 ,26840 ,36060 ,29180 ,18980 ,14140 ,7360 
212,大阪府,八尾市,109680 ,1470 ,8200 ,15760 ,16640 ,16850 ,40570 ,11680 ,210 ,11470 ,43970 ,30380 ,2840 ,1490 ,9250 ,28990 ,200 ,28790 ,45850 ,29820 ,13450 ,7500 ,4390 
213,大阪府,泉佐野市,39120 ,1330 ,2820 ,7180 ,6530 ,6610 ,11730 ,4030 ,520 ,3500 ,18550 ,13060 ,1330 ,720 ,3440 ,9750 ,310 ,9440 ,15780 ,10160 ,5530 ,3500 ,1430 
214,大阪府,富田林市,46050 ,1130 ,2330 ,6280 ,7780 ,9130 ,17670 ,4430 ,180 ,4250 ,18940 ,12860 ,1810 ,590 ,3690 ,12740 ,730 ,12000 ,17780 ,12090 ,6690 ,4620 ,3070 
215,大阪府,寝屋川市,101560 ,1520 ,7650 ,15220 ,16120 ,18110 ,37020 ,9550 ,170 ,9380 ,38610 ,26370 ,2050 ,1690 ,8500 ,22450 ,330 ,22120 ,44110 ,27110 ,13960 ,7800 ,3280 
216,大阪府,河内長野市,41870 ,240 ,2040 ,5100 ,6420 ,9780 ,17240 ,3520 ,220 ,3300 ,17710 ,12380 ,2120 ,480 ,2720 ,13350 ,40 ,13310 ,13910 ,11960 ,7370 ,4920 ,2790 
217,大阪府,松原市,49610 ,1540 ,2970 ,7010 ,8100 ,7810 ,18890 ,5890 ,180 ,5710 ,21550 ,14510 ,1390 ,830 ,4810 ,15800 ,990 ,14810 ,23930 ,11700 ,5800 ,3670 ,1770 
218,大阪府,大東市,52900 ,1340 ,4680 ,8200 ,8460 ,8590 ,18500 ,3850 ,90 ,3750 ,22320 ,15410 ,1160 ,970 ,4790 ,14090 ,720 ,13370 ,24050 ,14280 ,6330 ,3990 ,1350 
219,大阪府,和泉市,70480 ,1530 ,5010 ,12300 ,13010 ,12790 ,22190 ,6450 ,490 ,5960 ,34620 ,24520 ,2860 ,1050 ,6200 ,19440 ,670 ,18770 ,26790 ,18760 ,11150 ,7000 ,3350 
220,大阪府,箕面市,56980 ,3310 ,5330 ,8010 ,9000 ,9010 ,19520 ,5420 ,260 ,5160 ,23420 ,16750 ,1320 ,830 ,4520 ,14980 ,1870 ,13110 ,19770 ,14890 ,8420 ,6730 ,4650 
221,大阪府,柏原市,29300 ,1470 ,1720 ,3980 ,5310 ,5570 ,9540 ,2730 ,140 ,2600 ,12460 ,8920 ,730 ,390 ,2420 ,6990 ,300 ,6700 ,11500 ,8380 ,4340 ,2530 ,1150 
222,大阪府,羽曳野市,42430 ,600 ,2910 ,6440 ,7230 ,7940 ,14620 ,4450 ,350 ,4100 ,18770 ,13030 ,1470 ,590 ,3680 ,11830 ,180 ,11650 ,16770 ,10770 ,6590 ,3660 ,2120 
